CF-ID,AdminLevel,Admin1GeoBID,Admin1GeoBType,Admin1GeoBName,Admin1CASTName,RAH-Adm0-IsoAbbr,RAH-Adm0-Name,Date-StartForecastInterval,Date-EndForecastInterval,Duration-ForecastInterval_Months,CF-Indicator-Name,CF-Indicator-Value,CF-Indicator-Type,CF-Indicator-Direction,CF-Indicator-Descr,Source,CreatedOn,CreatedBy
7072,Admin1,17685810B84447356108506,ADM1,Gilan,Gilan,IRN,Iran,202409,202502,6,AggregMetric-6m,8.897701982769517e-06,Risk score [0-1],higher=more violence,"Aggregate conflict forecast metric, calculated for each admin1 i as the mean of normalized CAST, VIEWS, and CF-B values [mean(norm(CAST_totalevents_im), norm(VIEWS_fatalities_im), rank_norm(BSE_im))] per forecast time-interval [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7073,Admin1,17685810B84447356108506,ADM1,Gilan,Gilan,IRN,Iran,202409,202508,12,AggregMetric-12m,3.5290441919949754e-05,Risk score [0-1],higher=more violence,"Aggregate conflict forecast metric, calculated for each admin1 i as the mean of normalized CAST, VIEWS, and CF-B values [mean(norm(CAST_totalevents_im), norm(VIEWS_fatalities_im), rank_norm(BSE_im))] per forecast time-interval [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7083,Admin1,17685810B90334917415902,ADM1,Kermanshah,Kermanshah,IRN,Iran,202408,202501,6,VIEWS-Main_fatalities-6m,0.9384999999999999,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7084,Admin1,17685810B90334917415902,ADM1,Kermanshah,Kermanshah,IRN,Iran,202408,202507,12,VIEWS-Main_fatalities-12m,2.3541,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7087,Admin1,17685810B90334917415902,ADM1,Kermanshah,Kermanshah,IRN,Iran,202409,202502,6,AggregRank-6m,0.004997659176029963,Risk score [0-1],higher=more violence,"Aggregate conflict forecast rank, calculated for each admin1 i as the mean of the normalized ranks of CAST, VIEWS, and CF-B [mean(rank_normalized(CAST_total_events_i), rank_normalized(VIEWS_fatalities_i), rank_normalized(BSE_conflictintensity_i))] per forecast time-interval  [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7088,Admin1,17685810B90334917415902,ADM1,Kermanshah,Kermanshah,IRN,Iran,202409,202508,12,AggregRank-12m,0.0038022813688212928,Risk score [0-1],higher=more violence,"Aggregate conflict forecast rank, calculated for each admin1 i as the mean of the normalized ranks of CAST, VIEWS, and CF-B [mean(rank_normalized(CAST_total_events_i), rank_normalized(VIEWS_fatalities_i), rank_normalized(BSE_conflictintensity_i))] per forecast time-interval  [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7089,Admin1,17685810B90334917415902,ADM1,Kermanshah,Kermanshah,IRN,Iran,202409,202411,3,AggregMetric-3m,2.595966633785768e-05,Risk score [0-1],higher=more violence,"Aggregate conflict forecast metric, calculated for each admin1 i as the mean of normalized CAST, VIEWS, and CF-B values [mean(norm(CAST_totalevents_im), norm(VIEWS_fatalities_im), rank_norm(BSE_im))] per forecast time-interval [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7092,Admin1,17685810B90918579754309,ADM1,Ardabil,Ardabil,IRN,Iran,202409,202411,3,CAST-Total_events-3m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted total number of political violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: total_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7093,Admin1,17685810B90918579754309,ADM1,Ardabil,Ardabil,IRN,Iran,202409,202502,6,CAST-Total_events-6m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted total number of political violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: total_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7094,Admin1,17685810B90918579754309,ADM1,Ardabil,Ardabil,IRN,Iran,202409,202411,3,CAST-Battles_events-3m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of battle events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: battles_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7090,Admin1,17685810B90334917415902,ADM1,Kermanshah,Kermanshah,IRN,Iran,202409,202502,6,AggregMetric-6m,4.874777180869347e-05,Risk score [0-1],higher=more violence,"Aggregate conflict forecast metric, calculated for each admin1 i as the mean of normalized CAST, VIEWS, and CF-B values [mean(norm(CAST_totalevents_im), norm(VIEWS_fatalities_im), rank_norm(BSE_im))] per forecast time-interval [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7091,Admin1,17685810B90334917415902,ADM1,Kermanshah,Kermanshah,IRN,Iran,202409,202508,12,AggregMetric-12m,0.00021920113278035285,Risk score [0-1],higher=more violence,"Aggregate conflict forecast metric, calculated for each admin1 i as the mean of normalized CAST, VIEWS, and CF-B values [mean(norm(CAST_totalevents_im), norm(VIEWS_fatalities_im), rank_norm(BSE_im))] per forecast time-interval [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7095,Admin1,17685810B90918579754309,ADM1,Ardabil,Ardabil,IRN,Iran,202409,202502,6,CAST-Battles_events-6m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of battle events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: battles_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7096,Admin1,17685810B90918579754309,ADM1,Ardabil,Ardabil,IRN,Iran,202409,202411,3,CAST-ERV_events-3m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of explosions and remote violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: erv_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7097,Admin1,17685810B90918579754309,ADM1,Ardabil,Ardabil,IRN,Iran,202409,202502,6,CAST-ERV_events-6m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of explosions and remote violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: erv_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7098,Admin1,17685810B90918579754309,ADM1,Ardabil,Ardabil,IRN,Iran,202409,202411,3,CAST-VaC_events-3m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of violence against civilians events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: vac_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7099,Admin1,17685810B90918579754309,ADM1,Ardabil,Ardabil,IRN,Iran,202409,202502,6,CAST-VaC_events-6m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of violence against civilians events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: vac_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7100,Admin1,17685810B90918579754309,ADM1,Ardabil,Ardabil,IRN,Iran,202408,202410,3,VIEWS-Main_fatalities-3m,0.28270000000000006,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7101,Admin1,17685810B90918579754309,ADM1,Ardabil,Ardabil,IRN,Iran,202408,202501,6,VIEWS-Main_fatalities-6m,0.5472000000000001,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7102,Admin1,17685810B90918579754309,ADM1,Ardabil,Ardabil,IRN,Iran,202408,202507,12,VIEWS-Main_fatalities-12m,1.8982,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7103,Admin1,17685810B90918579754309,ADM1,Ardabil,Ardabil,IRN,Iran,202407,202407,12,CFB-AnyViolence-12m,0.014446133333333333,Risk Score [0-1],higher=higher risk for violence,"Conflict Forecast Barcelona. Forecasted risk for any violence in the next 12 months [Date-StartForecastInterval,Date-EndForecastInterval] (following BSE and UCDP definitions and codebook; column: anyviolence_12).",https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7110,Admin1,17685810B98247647047819,ADM1,Razavi Khorasan,Razavi Khorasan,IRN,Iran,202409,202411,3,CAST-Total_events-3m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted total number of political violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: total_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7111,Admin1,17685810B98247647047819,ADM1,Razavi Khorasan,Razavi Khorasan,IRN,Iran,202409,202502,6,CAST-Total_events-6m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted total number of political violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: total_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7104,Admin1,17685810B90918579754309,ADM1,Ardabil,Ardabil,IRN,Iran,202409,202411,3,AggregRank-3m,0.005698357774482342,Risk score [0-1],higher=more violence,"Aggregate conflict forecast rank, calculated for each admin1 i as the mean of the normalized ranks of CAST, VIEWS, and CF-B [mean(rank_normalized(CAST_total_events_i), rank_normalized(VIEWS_fatalities_i), rank_normalized(BSE_conflictintensity_i))] per forecast time-interval  [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7105,Admin1,17685810B90918579754309,ADM1,Ardabil,Ardabil,IRN,Iran,202409,202502,6,AggregRank-6m,0.004780629139072848,Risk score [0-1],higher=more violence,"Aggregate conflict forecast rank, calculated for each admin1 i as the mean of the normalized ranks of CAST, VIEWS, and CF-B [mean(rank_normalized(CAST_total_events_i), rank_normalized(VIEWS_fatalities_i), rank_normalized(BSE_conflictintensity_i))] per forecast time-interval  [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7112,Admin1,17685810B98247647047819,ADM1,Razavi Khorasan,Razavi Khorasan,IRN,Iran,202409,202411,3,CAST-Battles_events-3m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of battle events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: battles_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7113,Admin1,17685810B98247647047819,ADM1,Razavi Khorasan,Razavi Khorasan,IRN,Iran,202409,202502,6,CAST-Battles_events-6m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of battle events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: battles_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7114,Admin1,17685810B98247647047819,ADM1,Razavi Khorasan,Razavi Khorasan,IRN,Iran,202409,202411,3,CAST-ERV_events-3m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of explosions and remote violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: erv_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7106,Admin1,17685810B90918579754309,ADM1,Ardabil,Ardabil,IRN,Iran,202409,202508,12,AggregRank-12m,0.0035842293906810036,Risk score [0-1],higher=more violence,"Aggregate conflict forecast rank, calculated for each admin1 i as the mean of the normalized ranks of CAST, VIEWS, and CF-B [mean(rank_normalized(CAST_total_events_i), rank_normalized(VIEWS_fatalities_i), rank_normalized(BSE_conflictintensity_i))] per forecast time-interval  [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7107,Admin1,17685810B90918579754309,ADM1,Ardabil,Ardabil,IRN,Iran,202409,202411,3,AggregMetric-3m,1.9027217199150558e-05,Risk score [0-1],higher=more violence,"Aggregate conflict forecast metric, calculated for each admin1 i as the mean of normalized CAST, VIEWS, and CF-B values [mean(norm(CAST_totalevents_im), norm(VIEWS_fatalities_im), rank_norm(BSE_im))] per forecast time-interval [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7115,Admin1,17685810B98247647047819,ADM1,Razavi Khorasan,Razavi Khorasan,IRN,Iran,202409,202502,6,CAST-ERV_events-6m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of explosions and remote violence events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: erv_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7116,Admin1,17685810B98247647047819,ADM1,Razavi Khorasan,Razavi Khorasan,IRN,Iran,202409,202411,3,CAST-VaC_events-3m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of violence against civilians events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: vac_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7117,Admin1,17685810B98247647047819,ADM1,Razavi Khorasan,Razavi Khorasan,IRN,Iran,202409,202502,6,CAST-VaC_events-6m,0.0,Number of Events [0-N],higher=more violence,"ACLED CAST. Forecasted number of violence against civilians events in (3 or 6)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following ACLED and CAST definitions and codebook (ACLED column: vac_forecast).",https://api.acleddata.com/cast/,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7108,Admin1,17685810B90918579754309,ADM1,Ardabil,Ardabil,IRN,Iran,202409,202502,6,AggregMetric-6m,2.842278181536183e-05,Risk score [0-1],higher=more violence,"Aggregate conflict forecast metric, calculated for each admin1 i as the mean of normalized CAST, VIEWS, and CF-B values [mean(norm(CAST_totalevents_im), norm(VIEWS_fatalities_im), rank_norm(BSE_im))] per forecast time-interval [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7109,Admin1,17685810B90918579754309,ADM1,Ardabil,Ardabil,IRN,Iran,202409,202508,12,AggregMetric-12m,0.00017675017639168507,Risk score [0-1],higher=more violence,"Aggregate conflict forecast metric, calculated for each admin1 i as the mean of normalized CAST, VIEWS, and CF-B values [mean(norm(CAST_totalevents_im), norm(VIEWS_fatalities_im), rank_norm(BSE_im))] per forecast time-interval [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7118,Admin1,17685810B98247647047819,ADM1,Razavi Khorasan,Razavi Khorasan,IRN,Iran,202408,202410,3,VIEWS-Main_fatalities-3m,0.0484,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7119,Admin1,17685810B98247647047819,ADM1,Razavi Khorasan,Razavi Khorasan,IRN,Iran,202408,202501,6,VIEWS-Main_fatalities-6m,0.14449999999999996,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7120,Admin1,17685810B98247647047819,ADM1,Razavi Khorasan,Razavi Khorasan,IRN,Iran,202408,202507,12,VIEWS-Main_fatalities-12m,0.6181,Number of Fatalities [0-N],higher=more violence,"VIEWS. Forecasted total number of fatalities in (3 or 6 or 12)-month interval, as given in [Date-StartForecastInterval,Date-EndForecastInterval], following UCDP and VIEWS definitions and codebook (VIEWS column: main_mean).",https://viewsforecasting.org/data/#latest-data,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7121,Admin1,17685810B98247647047819,ADM1,Razavi Khorasan,Razavi Khorasan,IRN,Iran,202407,202407,12,CFB-AnyViolence-12m,0.01283685909090909,Risk Score [0-1],higher=higher risk for violence,"Conflict Forecast Barcelona. Forecasted risk for any violence in the next 12 months [Date-StartForecastInterval,Date-EndForecastInterval] (following BSE and UCDP definitions and codebook; column: anyviolence_12).",https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7122,Admin1,17685810B98247647047819,ADM1,Razavi Khorasan,Razavi Khorasan,IRN,Iran,202409,202411,3,AggregRank-3m,0.005122988379339419,Risk score [0-1],higher=more violence,"Aggregate conflict forecast rank, calculated for each admin1 i as the mean of the normalized ranks of CAST, VIEWS, and CF-B [mean(rank_normalized(CAST_total_events_i), rank_normalized(VIEWS_fatalities_i), rank_normalized(BSE_conflictintensity_i))] per forecast time-interval  [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
7123,Admin1,17685810B98247647047819,ADM1,Razavi Khorasan,Razavi Khorasan,IRN,Iran,202409,202502,6,AggregRank-6m,0.004347493887530562,Risk score [0-1],higher=more violence,"Aggregate conflict forecast rank, calculated for each admin1 i as the mean of the normalized ranks of CAST, VIEWS, and CF-B [mean(rank_normalized(CAST_total_events_i), rank_normalized(VIEWS_fatalities_i), rank_normalized(BSE_conflictintensity_i))] per forecast time-interval  [Duration-ForecastInterval_Months]. Note the averaging for this aggregate metric is done per forecasting time-interval (3, 6, or 12 months), so we use the most recent data from all forecasting systems and write the resulting aggregate score into one common time-interval [t_start, t_end], but neglect potential differences in date (+/- 1 month) of most recent available data (VIEWS, CAST, BSE).",https://api.acleddata.com/cast/_https://viewsforecasting.org/data/#latest-data_https://conflictforecast.org/downloads,2024-09-16,/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictForecastingData/aggregate_Admin1_Forecasts
