ID,Date,Admin1GeoBID,Admin1GeoBType,Admin1GeoBName,Admin1CASTName,CountryName,CountryIso,ACLED_TotalEvents,ACLED_Protests,ACLED_Riots,ACLED_ErV,ACLED_StrDev,ACLED_VaC,ACLED_Battles,ACLED_Fatalities,UCDP_Fatalities,ConflictIntensity,Description,CreatedBy,CreatedOn
37827,202407,68408151B46493486830483,ADM1,Nabatîyé,Al Nabatieh,Lebanon,LBN,535.0,0.0,0.0,519.0,15.0,1.0,0.0,28.0,32.0,0.011359327950385375,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
37828,202407,68408151B59549752014872,ADM1,Béqaa,Bekaa,Lebanon,LBN,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,,0.00010330222788471471,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
37829,202407,68408151B65529488220063,ADM1,Liban-Nord,North,Lebanon,LBN,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.00010116337885685381,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
37830,202407,68408151B78911970066467,ADM1,Mont-Liban,Mount Lebanon,Lebanon,LBN,2.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,,7.529553497477599e-05,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
37831,202407,68408151B85296590469481,ADM1,Aakkâr,Akkar,Lebanon,LBN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3.7537537537537536e-05,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
5101,202309,50493656B18053261503870,ADM1,Ajloun,Ajlun,Jordan,JOR,,,,,,,,,,,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
5102,202309,50493656B24919758862355,ADM1,Mafraq,Al Mafraq,Jordan,JOR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.2723583886907294e-05,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
5103,202309,50493656B40052368003294,ADM1,Madaba,Madaba,Jordan,JOR,,,,,,,,,,,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
5105,202309,50493656B53844896346683,ADM1,Amman,Amman,Jordan,JOR,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00015957616570389047,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
5106,202309,50493656B62478729305943,ADM1,Balqa,Al Balqa,Jordan,JOR,,,,,,,,,,,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
5107,202309,50493656B72492647240238,ADM1,Irbid,Irbid,Jordan,JOR,4.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,,0.00013773630384628628,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
5108,202309,50493656B90517147106903,ADM1,Ma'an,Maan,Jordan,JOR,,,,,,,,,,,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
5109,202309,50493656B94904250637342,ADM1,Karak,Al Karak,Jordan,JOR,,,,,,,,,,,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
19767,202402,19161824B470428506180,ADM1,Central District,HaMerkaz,Israel,ISR,28.0,27.0,0.0,0.0,0.0,1.0,0.0,3.0,,0.000930170752773902,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
19766,202402,19161824B24193204184747,ADM1,Southern District,HaDarom,Israel,ISR,55.0,25.0,6.0,9.0,15.0,0.0,0.0,0.0,3.0,0.0010863497688228282,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
19770,202402,19161824B91089536365577,ADM1,Northern District,HaZafon,Israel,ISR,141.0,4.0,0.0,80.0,8.0,1.0,48.0,1.0,1.0,0.002630192274665126,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
19765,202402,19161824B12012272353046,ADM1,Haifa,Haifa,Israel,ISR,26.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0008806096528365791,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
19768,202402,19161824B77983365125372,ADM1,Tel Aviv,Tel Aviv,Israel,ISR,36.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,,0.0013280212483399733,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
19769,202402,19161824B79530266069959,ADM1,Jerusalem District,Jerusalem,Israel,ISR,29.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0009255417610825647,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
5110,202309,50493656B9527447842434,ADM1,Jerash,Jerash,Jordan,JOR,,,,,,,,,,,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
5111,202309,50493656B99152079712432,ADM1,Zarqa,Az Zarqa,Jordan,JOR,,,,,,,,,,,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
5112,202309,50493656B99764555865464,ADM1,Aqaba,Al Aqabah,Jordan,JOR,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.750143440548111e-05,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
12096,202311,68408151B13555465262434,ADM1,Beyrouth,Beirut,Lebanon,LBN,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.000883536764946497,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
12097,202311,68408151B17317068268844,ADM1,Liban-Sud,South,Lebanon,LBN,251.0,11.0,0.0,238.0,0.0,0.0,2.0,8.0,7.0,0.004573082026974798,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
12098,202311,68408151B19672163648714,ADM1,Baalbek-Hermel,Baalbek-Hermel,Lebanon,LBN,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.377895824110964e-05,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
12099,202311,68408151B46493486830483,ADM1,Nabatîyé,Al Nabatieh,Lebanon,LBN,453.0,2.0,0.0,431.0,3.0,2.0,15.0,48.0,45.0,0.009846296816390892,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
12100,202311,68408151B59549752014872,ADM1,Béqaa,Bekaa,Lebanon,LBN,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.661394258933802e-05,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
12101,202311,68408151B65529488220063,ADM1,Liban-Nord,North,Lebanon,LBN,10.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0003443407596157157,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
12102,202311,68408151B78911970066467,ADM1,Mont-Liban,Mount Lebanon,Lebanon,LBN,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00020232675771370763,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
12103,202311,68408151B85296590469481,ADM1,Aakkâr,Akkar,Lebanon,LBN,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00015059106994955198,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
9329,202310,8384693B89451039606890,ADM1,Rural Damascus,Rural Damascus,Syria,SYR,22.0,1.0,0.0,1.0,10.0,5.0,5.0,6.0,2.0,0.0005099726429037233,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
9330,202310,8384693B93490606690779,ADM1,Homs,Homs,Syria,SYR,20.0,1.0,0.0,2.0,9.0,2.0,6.0,105.0,143.0,0.008636974574311456,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
9317,202310,8384693B20094101885952,ADM1,Lattakia,Lattakia,Syria,SYR,48.0,0.0,0.0,39.0,0.0,0.0,9.0,23.0,11.0,0.001405798075602034,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
9318,202310,8384693B23566608622518,ADM1,Dar'a,Dara,Syria,SYR,79.0,4.0,0.0,21.0,11.0,29.0,14.0,62.0,9.0,0.001886434631330011,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
9319,202310,8384693B24866558579919,ADM1,Damascus,Damascus,Syria,SYR,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.00013773630384628628,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
9320,202310,8384693B30882548325909,ADM1,Quneitra,Quneitra,Syria,SYR,20.0,0.0,0.0,8.0,10.0,0.0,2.0,0.0,,0.0006744225257123588,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
9321,202310,8384693B3351094574159,ADM1,Al-Hasakeh,Al Hasakeh,Syria,SYR,211.0,9.0,1.0,142.0,16.0,21.0,22.0,146.0,57.0,0.007515734023513067,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
9322,202310,8384693B38455082445791,ADM1,Idleb,Idleb,Syria,SYR,418.0,11.0,1.0,373.0,4.0,4.0,25.0,117.0,69.0,0.01241790995767139,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
9323,202310,8384693B44556209506703,ADM1,Ar-Raqqa,Ar Raqqa,Syria,SYR,82.0,8.0,0.0,54.0,1.0,14.0,5.0,12.0,2.0,0.0012694701854350573,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
9324,202310,8384693B50697642267539,ADM1,Tartous,Tartous,Syria,SYR,,,,,,,,,,,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
9325,202310,8384693B56550821124428,ADM1,Deir-ez-Zor,Deir ez Zor,Syria,SYR,243.0,7.0,0.0,44.0,49.0,41.0,102.0,112.0,46.0,0.0061264287202973,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
9326,202310,8384693B61807023607014,ADM1,As-Sweida,As Sweida,Syria,SYR,50.0,45.0,1.0,1.0,1.0,2.0,0.0,5.0,3.0,0.0010987138455297515,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
9327,202310,8384693B67178658489877,ADM1,Aleppo,Aleppo,Syria,SYR,388.0,26.0,0.0,275.0,21.0,32.0,34.0,91.0,41.0,0.008896541837142675,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
9328,202310,8384693B76753285616287,ADM1,Hama,Hama,Syria,SYR,81.0,0.0,0.0,69.0,4.0,1.0,7.0,25.0,14.0,0.002153273216131512,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
25397,202403,8384693B20094101885952,ADM1,Lattakia,Lattakia,Syria,SYR,32.0,0.0,0.0,17.0,1.0,0.0,14.0,47.0,22.0,0.0017363037642827007,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
25398,202403,8384693B23566608622518,ADM1,Dar'a,Dara,Syria,SYR,71.0,9.0,0.0,18.0,5.0,23.0,16.0,51.0,6.0,0.0014819903111649092,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
25399,202403,8384693B24866558579919,ADM1,Damascus,Damascus,Syria,SYR,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.00010383023600080249,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
25400,202403,8384693B30882548325909,ADM1,Quneitra,Quneitra,Syria,SYR,116.0,1.0,0.0,107.0,4.0,0.0,4.0,5.0,3.0,0.0021339503640095026,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
25401,202403,8384693B3351094574159,ADM1,Al-Hasakeh,Al Hasakeh,Syria,SYR,78.0,3.0,0.0,7.0,34.0,19.0,15.0,22.0,5.0,0.0026302478502781995,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
25402,202403,8384693B38455082445791,ADM1,Idleb,Idleb,Syria,SYR,238.0,76.0,0.0,131.0,1.0,4.0,26.0,62.0,26.0,0.006096597636147145,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
25403,202403,8384693B44556209506703,ADM1,Ar-Raqqa,Ar Raqqa,Syria,SYR,51.0,3.0,2.0,23.0,4.0,6.0,13.0,78.0,47.0,0.004071852667777121,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
25404,202403,8384693B50697642267539,ADM1,Tartous,Tartous,Syria,SYR,3.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,0.00011774663467018229,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
25405,202403,8384693B56550821124428,ADM1,Deir-ez-Zor,Deir ez Zor,Syria,SYR,259.0,2.0,2.0,61.0,38.0,31.0,125.0,217.0,97.0,0.00740652158331324,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
25406,202403,8384693B61807023607014,ADM1,As-Sweida,As Sweida,Syria,SYR,43.0,37.0,0.0,0.0,0.0,5.0,1.0,3.0,,0.0015694576246441346,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
25407,202403,8384693B67178658489877,ADM1,Aleppo,Aleppo,Syria,SYR,306.0,30.0,1.0,168.0,16.0,46.0,45.0,152.0,97.0,0.01332920180704255,"All columns with ACLED and UCDP data contain the data as obtained from the public APIs, aggregated to country-months. The column [ConflictIntensity] contains an experimental metric to represent conflict intensity by combining the number of violence events in ACLED and the number of fatalities in UCDP - please only use with caution.",/Repos/marcel.meyer@undp.org/Forecasting_Political_Violence/conflictData/getRecentGlobalConflictHistoryAdmin1,2024-09-15
